"Notes"	"Year"	"Year Code"	"Gender"	"Gender Code"	"State"	"State Code"	Deaths	Population	Crude Rate
	"2008"	"2008"	"Male"	"M"	"Maryland"	"24"	202	2749177	7.3477
	"2008"	"2008"	"Male"	"M"	"Massachusetts"	"25"	320	3128237	10.2294
	"2008"	"2008"	"Male"	"M"	"Michigan"	"26"	598	4880990	12.2516
	"2008"	"2008"	"Male"	"M"	"Minnesota"	"27"	289	2604346	11.0968
	"2008"	"2008"	"Male"	"M"	"Mississippi"	"28"	136	1430851	9.5048
	"2008"	"2008"	"Male"	"M"	"Missouri"	"29"	311	2899079	10.7275
	"2008"	"2008"	"Male"	"M"	"Montana"	"30"	107	489938	21.8395
	"2008"	"2008"	"Male"	"M"	"Nebraska"	"31"	99	890564	11.1166
	"2008"	"2008"	"Male"	"M"	"Nevada"	"32"	207	1343029	15.4129
	"2008"	"2008"	"Male"	"M"	"New Hampshire"	"33"	100	649330	15.4005
	"2008"	"2008"	"Male"	"M"	"New Jersey"	"34"	393	4241189	9.2663
	"2008"	"2008"	"Male"	"M"	"New Mexico"	"35"	304	992084	30.6426
	"2008"	"2008"	"Male"	"M"	"New York"	"36"	951	9293595	10.2329
	"2008"	"2008"	"Male"	"M"	"North Carolina"	"37"	569	4538073	12.5384
	"2008"	"2008"	"Male"	"M"	"North Dakota"	"38"	60	331438	18.1029
	"2008"	"2008"	"Male"	"M"	"Ohio"	"39"	628	5618797	11.1768
	"2008"	"2008"	"Male"	"M"	"Oklahoma"	"40"	303	1814205	16.7015
	"2008"	"2008"	"Male"	"M"	"Oregon"	"41"	380	1865213	20.3730
	"2008"	"2008"	"Male"	"M"	"Pennsylvania"	"42"	473	6138990	7.7049
	"2008"	"2008"	"Male"	"M"	"Rhode Island"	"44"	63	509591	12.3629
	"2008"	"2008"	"Male"	"M"	"South Carolina"	"45"	235	2203949	10.6627
	"2008"	"2008"	"Male"	"M"	"South Dakota"	"46"	78	398888	19.5544
	"2008"	"2008"	"Male"	"M"	"Tennessee"	"47"	373	3044296	12.2524
	"2008"	"2008"	"Male"	"M"	"Texas"	"48"	1052	12059103	8.7237
	"2008"	"2008"	"Male"	"M"	"Utah"	"49"	126	1337398	9.4213
	"2008"	"2008"	"Male"	"M"	"Vermont"	"50"	41	307429	13.3364
	"2008"	"2008"	"Male"	"M"	"Virginia"	"51"	364	3844513	9.4680
	"2008"	"2008"	"Male"	"M"	"Washington"	"53"	531	3269069	16.2432
	"2008"	"2008"	"Male"	"M"	"West Virginia"	"54"	114	905399	12.5911
	"2008"	"2008"	"Male"	"M"	"Wisconsin"	"55"	335	2798728	11.9697
	"2008"	"2008"	"Male"	"M"	"Wyoming"	"56"	60	278061	21.5780
	"2009"	"2009"	"Female"	"F"	"Alabama"	"01"	44	2448159	1.7973
	"2009"	"2009"	"Female"	"F"	"Alaska"	"02"	64	337002	18.9910
	"2009"	"2009"	"Female"	"F"	"Arizona"	"04"	229	3189908	7.1789
	"2009"	"2009"	"Female"	"F"	"Arkansas"	"05"	42	1475013	2.8474
	"2009"	"2009"	"Female"	"F"	"California"	"06"	1111	18583075	5.9786
	"2009"	"2009"	"Female"	"F"	"Colorado"	"08"	207	2480710	8.3444
	"2009"	"2009"	"Female"	"F"	"Connecticut"	"09"	67	1828779	3.6636
	"2009"	"2009"	"Female"	"F"	"Delaware"	"10"	13	459795	Unreliable
	"2009"	"2009"	"Female"	"F"	"District of Columbia"	"11"	10	311828	Unreliable
	"2009"	"2009"	"Female"	"F"	"Florida"	"12"	455	9534289	4.7722
	"2009"	"2009"	"Female"	"F"	"Georgia"	"13"	123	4917756	2.5011
	"2009"	"2009"	"Female"	"F"	"Hawaii"	"15"	24	673075	3.5657
	"2009"	"2009"	"Female"	"F"	"Idaho"	"16"	45	775398	5.8035
	"2009"	"2009"	"Female"	"F"	"Illinois"	"17"	211	6520723	3.2358
	"2009"	"2009"	"Female"	"F"	"Indiana"	"18"	106	3281477	3.2303
	"2009"	"2009"	"Female"	"F"	"Iowa"	"19"	56	1532739	3.6536
	"2009"	"2009"	"Female"	"F"	"Kansas"	"20"	53	1428139	3.7111
	"2009"	"2009"	"Female"	"F"	"Kentucky"	"21"	74	2193136	3.3742
	"2009"	"2009"	"Female"	"F"	"Louisiana"	"22"	63	2295199	2.7449
	"2009"	"2009"	"Female"	"F"	"Maine"	"23"	40	678694	5.8937
	"2009"	"2009"	"Female"	"F"	"Maryland"	"24"	72	2960001	2.4324
	"2009"	"2009"	"Female"	"F"	"Massachusetts"	"25"	117	3365859	3.4761
	"2009"	"2009"	"Female"	"F"	"Michigan"	"26"	234	5044338	4.6389
	"2009"	"2009"	"Female"	"F"	"Minnesota"	"27"	118	2659958	4.4362
	"2009"	"2009"	"Female"	"F"	"Mississippi"	"28"	47	1522000	3.0880
	"2009"	"2009"	"Female"	"F"	"Missouri"	"29"	111	3042021	3.6489
	"2009"	"2009"	"Female"	"F"	"Montana"	"30"	52	490122	10.6096
	"2009"	"2009"	"Female"	"F"	"Nebraska"	"31"	36	913619	3.9404
	"2009"	"2009"	"Female"	"F"	"Nevada"	"32"	79	1327618	5.9505
	"2009"	"2009"	"Female"	"F"	"New Hampshire"	"33"	33	666875	4.9485
	"2009"	"2009"	"Female"	"F"	"New Jersey"	"34"	107	4493506	2.3812
	"2009"	"2009"	"Female"	"F"	"New Mexico"	"35"	114	1031238	11.0547
	"2009"	"2009"	"Female"	"F"	"New York"	"36"	268	9966620	2.6890
	"2009"	"2009"	"Female"	"F"	"North Carolina"	"37"	163	4846501	3.3633
	"2009"	"2009"	"Female"	"F"	"North Dakota"	"38"	18	329674	Unreliable
	"2009"	"2009"	"Female"	"F"	"Ohio"	"39"	186	5902018	3.1515
	"2009"	"2009"	"Female"	"F"	"Oklahoma"	"40"	97	1878034	5.1650
	"2009"	"2009"	"Female"	"F"	"Oregon"	"41"	167	1923209	8.6834
	"2009"	"2009"	"Female"	"F"	"Pennsylvania"	"42"	176	6497024	2.7089
	"2009"	"2009"	"Female"	"F"	"Rhode Island"	"44"	14	544764	Unreliable
	"2009"	"2009"	"Female"	"F"	"South Carolina"	"45"	94	2357030	3.9881
	"2009"	"2009"	"Female"	"F"	"South Dakota"	"46"	21	403198	5.2084
	"2009"	"2009"	"Female"	"F"	"Tennessee"	"47"	108	3231769	3.3418
	"2009"	"2009"	"Female"	"F"	"Texas"	"48"	336	12500150	2.6880
	"2009"	"2009"	"Female"	"F"	"Utah"	"49"	49	1355509	3.6149
	"2009"	"2009"	"Female"	"F"	"Vermont"	"50"	20	317128	6.3066
	"2009"	"2009"	"Female"	"F"	"Virginia"	"51"	101	4037895	2.5013
	"2009"	"2009"	"Female"	"F"	"Washington"	"53"	256	3343920	7.6557
	"2009"	"2009"	"Female"	"F"	"West Virginia"	"54"	33	937434	3.5202
	"2009"	"2009"	"Female"	"F"	"Wisconsin"	"55"	145	2856103	5.0768
	"2009"	"2009"	"Female"	"F"	"Wyoming"	"56"	21	274046	7.6629
	"2009"	"2009"	"Male"	"M"	"Alabama"	"01"	194	2309779	8.3991
	"2009"	"2009"	"Male"	"M"	"Alaska"	"02"	85	361893	23.4876
	"2009"	"2009"	"Male"	"M"	"Arizona"	"04"	575	3153246	18.2352
	"2009"	"2009"	"Male"	"M"	"Arkansas"	"05"	131	1421830	9.2135
	"2009"	"2009"	"Male"	"M"	"California"	"06"	3134	18378154	17.0529
	"2009"	"2009"	"Male"	"M"	"Colorado"	"08"	479	2491485	19.2255
	"2009"	"2009"	"Male"	"M"	"Connecticut"	"09"	155	1733028	8.9439
	"2009"	"2009"	"Male"	"M"	"Delaware"	"10"	57	431935	13.1964
	"2009"	"2009"	"Male"	"M"	"District of Columbia"	"11"	41	280400	14.6220
	"2009"	"2009"	"Male"	"M"	"Florida"	"12"	1233	9118355	13.5222
	"2009"	"2009"	"Male"	"M"	"Georgia"	"13"	410	4703090	8.7177
	"2009"	"2009"	"Male"	"M"	"Hawaii"	"15"	70	673642	10.3913
	"2009"	"2009"	"Male"	"M"	"Idaho"	"16"	122	779041	15.6603
	"2009"	"2009"	"Male"	"M"	"Illinois"	"17"	535	6276055	8.5245
	"2009"	"2009"	"Male"	"M"	"Indiana"	"18"	275	3177848	8.6537
	"2009"	"2009"	"Male"	"M"	"Iowa"	"19"	174	1500131	11.5990
	"2009"	"2009"	"Male"	"M"	"Kansas"	"20"	172	1404565	12.2458
	"2009"	"2009"	"Male"	"M"	"Kentucky"	"21"	227	2123938	10.6877
	"2009"	"2009"	"Male"	"M"	"Louisiana"	"22"	156	2196449	7.1024
	"2009"	"2009"	"Male"	"M"	"Maine"	"23"	93	650896	14.2880
	"2009"	"2009"	"Male"	"M"	"Maryland"	"24"	224	2770387	8.0855
	"2009"	"2009"	"Male"	"M"	"Massachusetts"	"25"	304	3151754	9.6454
	"2009"	"2009"	"Male"	"M"	"Michigan"	"26"	649	4857253	13.3615
	"2009"	"2009"	"Male"	"M"	"Minnesota"	"27"	322	2621245	12.2842
	"2009"	"2009"	"Male"	"M"	"Mississippi"	"28"	114	1436774	7.9344
	"2009"	"2009"	"Male"	"M"	"Missouri"	"29"	265	2919067	9.0782
	"2009"	"2009"	"Male"	"M"	"Montana"	"30"	95	493860	19.2362
	"2009"	"2009"	"Male"	"M"	"Nebraska"	"31"	98	899064	10.9002
	"2009"	"2009"	"Male"	"M"	"Nevada"	"32"	240	1357047	17.6855
	"2009"	"2009"	"Male"	"M"	"New Hampshire"	"33"	98	649227	15.0949
	"2009"	"2009"	"Male"	"M"	"New Jersey"	"34"	288	4262096	6.7572
	"2009"	"2009"	"Male"	"M"	"New Mexico"	"35"	312	1005564	31.0274
	"2009"	"2009"	"Male"	"M"	"New York"	"36"	964	9340446	10.3207
	"2009"	"2009"	"Male"	"M"	"North Carolina"	"37"	551	4603065	11.9703
	"2009"	"2009"	"Male"	"M"	"North Dakota"	"38"	52	335294	15.5088
	"2009"	"2009"	"Male"	"M"	"Ohio"	"39"	549	5626878	9.7567
	"2009"	"2009"	"Male"	"M"	"Oklahoma"	"40"	262	1839538	14.2427
	"2009"	"2009"	"Male"	"M"	"Oregon"	"41"	425	1885391	22.5417
	"2009"	"2009"	"Male"	"M"	"Pennsylvania"	"42"	519	6169834	8.4119
	"2009"	"2009"	"Male"	"M"	"Rhode Island"	"44"	75	508882	14.7382
	"2009"	"2009"	"Male"	"M"	"South Carolina"	"45"	297	2232842	13.3014
	"2009"	"2009"	"Male"	"M"	"South Dakota"	"46"	63	403869	15.5991
	"2009"	"2009"	"Male"	"M"	"Tennessee"	"47"	406	3074250	13.2065
	"2009"	"2009"	"Male"	"M"	"Texas"	"48"	1077	12301611	8.7550
	"2009"	"2009"	"Male"	"M"	"Utah"	"49"	124	1367912	9.0649
	"2009"	"2009"	"Male"	"M"	"Vermont"	"50"	45	307689	14.6252
	"2009"	"2009"	"Male"	"M"	"Virginia"	"51"	317	3888042	8.1532
	"2009"	"2009"	"Male"	"M"	"Washington"	"53"	559	3323506	16.8196
	"2009"	"2009"	"Male"	"M"	"West Virginia"	"54"	108	910341	11.8637
	"2009"	"2009"	"Male"	"M"	"Wisconsin"	"55"	324	2813161	11.5173
	"2009"	"2009"	"Male"	"M"	"Wyoming"	"56"	44	285805	15.3951
	"2010"	"2010"	"Female"	"F"	"Alabama"	"01"	56	2459548	2.2768
	"2010"	"2010"	"Female"	"F"	"Alaska"	"02"	48	340603	14.0927
	"2010"	"2010"	"Female"	"F"	"Arizona"	"04"	279	3216194	8.6748
	"2010"	"2010"	"Female"	"F"	"Arkansas"	"05"	44	1484281	2.9644
	"2010"	"2010"	"Female"	"F"	"California"	"06"	1171	18736126	6.2500
	"2010"	"2010"	"Female"	"F"	"Colorado"	"08"	205	2508534	8.1721
	"2010"	"2010"	"Female"	"F"	"Connecticut"	"09"	48	1834483	2.6165
	"2010"	"2010"	"Female"	"F"	"Delaware"	"10"	18	462995	Unreliable
	"2010"	"2010"	"Female"	"F"	"District of Columbia"	"11"	22	317501	6.9291
	"2010"	"2010"	"Female"	"F"	"Florida"	"12"	456	9611955	4.7441
	"2010"	"2010"	"Female"	"F"	"Georgia"	"13"	166	4958482	3.3478
	"2010"	"2010"	"Female"	"F"	"Hawaii"	"15"	16	679058	Unreliable
	"2010"	"2010"	"Female"	"F"	"Idaho"	"16"	52	782258	6.6474
	"2010"	"2010"	"Female"	"F"	"Illinois"	"17"	167	6538356	2.5542
	"2010"	"2010"	"Female"	"F"	"Indiana"	"18"	100	3294065	3.0358
	"2010"	"2010"	"Female"	"F"	"Iowa"	"19"	61	1538036	3.9661
	"2010"	"2010"	"Female"	"F"	"Kansas"	"20"	51	1437710	3.5473
	"2010"	"2010"	"Female"	"F"	"Kentucky"	"21"	58	2204415	2.6311
	"2010"	"2010"	"Female"	"F"	"Louisiana"	"22"	63	2314080	2.7225
	"2010"	"2010"	"Female"	"F"	"Maine"	"23"	40	678305	5.8971
	"2010"	"2010"	"Female"	"F"	"Maryland"	"24"	80	2981790	2.6830
	"2010"	"2010"	"Female"	"F"	"Massachusetts"	"25"	120	3381001	3.5492
	"2010"	"2010"	"Female"	"F"	"Michigan"	"26"	246	5035526	4.8853
	"2010"	"2010"	"Female"	"F"	"Minnesota"	"27"	123	2671793	4.6037
	"2010"	"2010"	"Female"	"F"	"Mississippi"	"28"	38	1526057	2.4901
	"2010"	"2010"	"Female"	"F"	"Missouri"	"29"	99	3055450	3.2401
	"2010"	"2010"	"Female"	"F"	"Montana"	"30"	40	492748	8.1177
	"2010"	"2010"	"Female"	"F"	"Nebraska"	"31"	45	920045	4.8911
	"2010"	"2010"	"Female"	"F"	"Nevada"	"32"	102	1336935	7.6294
	"2010"	"2010"	"Female"	"F"	"New Hampshire"	"33"	24	667076	3.5978
	"2010"	"2010"	"Female"	"F"	"New Jersey"	"34"	107	4512294	2.3713
	"2010"	"2010"	"Female"	"F"	"New Mexico"	"35"	98	1041758	9.4072
	"2010"	"2010"	"Female"	"F"	"New York"	"36"	291	10000955	2.9097
	"2010"	"2010"	"Female"	"F"	"North Carolina"	"37"	140	4889991	2.8630
	"2010"	"2010"	"Female"	"F"	"North Dakota"	"38"	23	332727	6.9126
	"2010"	"2010"	"Female"	"F"	"Ohio"	"39"	222	5904348	3.7599
	"2010"	"2010"	"Female"	"F"	"Oklahoma"	"40"	114	1894374	6.0178
	"2010"	"2010"	"Female"	"F"	"Oregon"	"41"	161	1935072	8.3201
	"2010"	"2010"	"Female"	"F"	"Pennsylvania"	"42"	190	6512016	2.9177
	"2010"	"2010"	"Female"	"F"	"Rhode Island"	"44"	25	544167	4.5942
	"2010"	"2010"	"Female"	"F"	"South Carolina"	"45"	89	2375263	3.7470
	"2010"	"2010"	"Female"	"F"	"South Dakota"	"46"	29	406799	7.1288
	"2010"	"2010"	"Female"	"F"	"Tennessee"	"47"	139	3252601	4.2735
	"2010"	"2010"	"Female"	"F"	"Texas"	"48"	339	12673281	2.6749
	"2010"	"2010"	"Female"	"F"	"Utah"	"49"	51	1375568	3.7076
	"2010"	"2010"	"Female"	"F"	"Vermont"	"50"	16	317535	Unreliable
	"2010"	"2010"	"Female"	"F"	"Virginia"	"51"	103	4075041	2.5276
	"2010"	"2010"	"Female"	"F"	"Washington"	"53"	283	3374833	8.3856
	"2010"	"2010"	"Female"	"F"	"West Virginia"	"54"	28	939408	2.9806
	"2010"	"2010"	"Female"	"F"	"Wisconsin"	"55"	143	2864586	4.9920
	"2010"	"2010"	"Female"	"F"	"Wyoming"	"56"	25	276189	9.0518
	"2010"	"2010"	"Male"	"M"	"Alabama"	"01"	211	2320188	9.0941
	"2010"	"2010"	"Male"	"M"	"Alaska"	"02"	74	369628	20.0201
	"2010"	"2010"	"Male"	"M"	"Arizona"	"04"	708	3175823	22.2934
	"2010"	"2010"	"Male"	"M"	"Arkansas"	"05"	135	1431637	9.4298
	"2010"	"2010"	"Male"	"M"	"California"	"06"	3121	18517830	16.8540
	"2010"	"2010"	"Male"	"M"	"Colorado"	"08"	528	2520662	20.9469
	"2010"	"2010"	"Male"	"M"	"Connecticut"	"09"	144	1739614	8.2777
	"2010"	"2010"	"Male"	"M"	"Delaware"	"10"	56	434939	12.8754
	"2010"	"2010"	"Male"	"M"	"District of Columbia"	"11"	65	284222	22.8694
	"2010"	"2010"	"Male"	"M"	"Florida"	"12"	1295	9189355	14.0924
	"2010"	"2010"	"Male"	"M"	"Georgia"	"13"	464	4729171	9.8114
	"2010"	"2010"	"Male"	"M"	"Hawaii"	"15"	71	681243	10.4221
	"2010"	"2010"	"Male"	"M"	"Idaho"	"16"	110	785324	14.0070
	"2010"	"2010"	"Male"	"M"	"Illinois"	"17"	523	6292276	8.3118
	"2010"	"2010"	"Male"	"M"	"Indiana"	"18"	335	3189737	10.5024
	"2010"	"2010"	"Male"	"M"	"Iowa"	"19"	172	1508319	11.4034
	"2010"	"2010"	"Male"	"M"	"Kansas"	"20"	150	1415408	10.5977
	"2010"	"2010"	"Male"	"M"	"Kentucky"	"21"	244	2134952	11.4288
	"2010"	"2010"	"Male"	"M"	"Louisiana"	"22"	172	2219292	7.7502
	"2010"	"2010"	"Male"	"M"	"Maine"	"23"	92	650056	14.1526
	"2010"	"2010"	"Male"	"M"	"Maryland"	"24"	211	2791762	7.5580
	"2010"	"2010"	"Male"	"M"	"Massachusetts"	"25"	365	3166628	11.5265
	"2010"	"2010"	"Male"	"M"	"Michigan"	"26"	682	4848114	14.0673
	"2010"	"2010"	"Male"	"M"	"Minnesota"	"27"	306	2632132	11.6256
	"2010"	"2010"	"Male"	"M"	"Mississippi"	"28"	129	1441240	8.9506
	"2010"	"2010"	"Male"	"M"	"Missouri"	"29"	300	2933477	10.2268
	"2010"	"2010"	"Male"	"M"	"Montana"	"30"	107	496667	21.5436
	"2010"	"2010"	"Male"	"M"	"Nebraska"	"31"	100	906296	11.0339
	"2010"	"2010"	"Male"	"M"	"Nevada"	"32"	234	1363616	17.1603
	"2010"	"2010"	"Male"	"M"	"New Hampshire"	"33"	103	649394	15.8609
	"2010"	"2010"	"Male"	"M"	"New Jersey"	"34"	441	4279600	10.3047
	"2010"	"2010"	"Male"	"M"	"New Mexico"	"35"	327	1017421	32.1401
	"2010"	"2010"	"Male"	"M"	"New York"	"36"	926	9377147	9.8751
	"2010"	"2010"	"Male"	"M"	"North Carolina"	"37"	529	4645492	11.3874
	"2010"	"2010"	"Male"	"M"	"North Dakota"	"38"	55	339864	16.1829
	"2010"	"2010"	"Male"	"M"	"Ohio"	"39"	618	5632156	10.9727
	"2010"	"2010"	"Male"	"M"	"Oklahoma"	"40"	326	1856977	17.5554
	"2010"	"2010"	"Male"	"M"	"Oregon"	"41"	411	1896002	21.6772
	"2010"	"2010"	"Male"	"M"	"Pennsylvania"	"42"	538	6190363	8.6909
	"2010"	"2010"	"Male"	"M"	"Rhode Island"	"44"	77	508400	15.1456
	"2010"	"2010"	"Male"	"M"	"South Carolina"	"45"	305	2250101	13.5549
	"2010"	"2010"	"Male"	"M"	"South Dakota"	"46"	60	407381	14.7282
	"2010"	"2010"	"Male"	"M"	"Tennessee"	"47"	403	3093504	13.0273
	"2010"	"2010"	"Male"	"M"	"Texas"	"48"	1240	12472280	9.9420
	"2010"	"2010"	"Male"	"M"	"Utah"	"49"	131	1388317	9.4359
	"2010"	"2010"	"Male"	"M"	"Vermont"	"50"	43	308206	13.9517
	"2010"	"2010"	"Male"	"M"	"Virginia"	"51"	311	3925983	7.9216
	"2010"	"2010"	"Male"	"M"	"Washington"	"53"	567	3349707	16.9269
	"2010"	"2010"	"Male"	"M"	"West Virginia"	"54"	111	913586	12.1499
	"2010"	"2010"	"Male"	"M"	"Wisconsin"	"55"	357	2822400	12.6488
	"2010"	"2010"	"Male"	"M"	"Wyoming"	"56"	55	287437	19.1346
	"2011"	"2011"	"Female"	"F"	"Alabama"	"01"	53	2473249	2.1429
	"2011"	"2011"	"Female"	"F"	"Alaska"	"02"	57	347526	16.4017
	"2011"	"2011"	"Female"	"F"	"Arizona"	"04"	287	3258634	8.8074
	"2011"	"2011"	"Female"	"F"	"Arkansas"	"05"	36	1495200	2.4077
	"2011"	"2011"	"Female"	"F"	"California"	"06"	1205	18943585	6.3610
	"2011"	"2011"	"Female"	"F"	"Colorado"	"08"	209	2549601	8.1974
	"2011"	"2011"	"Female"	"F"	"Connecticut"	"09"	49	1835893	2.6690
	"2011"	"2011"	"Female"	"F"	"Delaware"	"10"	12	467299	Unreliable
	"2011"	"2011"	"Female"	"F"	"District of Columbia"	"11"	26	325775	7.9810
	"2011"	"2011"	"Female"	"F"	"Florida"	"12"	541	9736166	5.5566
	"2011"	"2011"	"Female"	"F"	"Georgia"	"13"	139	5012403	2.7731
	"2011"	"2011"	"Female"	"F"	"Hawaii"	"15"	22	685005	3.2117
	"2011"	"2011"	"Female"	"F"	"Idaho"	"16"	63	791358	7.9610
	"2011"	"2011"	"Female"	"F"	"Illinois"	"17"	213	6555063	3.2494
	"2011"	"2011"	"Female"	"F"	"Indiana"	"18"	126	3309937	3.8067
	"2011"	"2011"	"Female"	"F"	"Iowa"	"19"	60	1544894	3.8838
	"2011"	"2011"	"Female"	"F"	"Kansas"	"20"	48	1445436	3.3208
	"2011"	"2011"	"Female"	"F"	"Kentucky"	"21"	70	2219482	3.1539
	"2011"	"2011"	"Female"	"F"	"Louisiana"	"22"	44	2336467	1.8832
	"2011"	"2011"	"Female"	"F"	"Maine"	"23"	34	678125	5.0138
	"2011"	"2011"	"Female"	"F"	"Maryland"	"24"	72	3007715	2.3938
	"2011"	"2011"	"Female"	"F"	"Massachusetts"	"25"	122	3397995	3.5904
	"2011"	"2011"	"Female"	"F"	"Michigan"	"26"	235	5030242	4.6717
	"2011"	"2011"	"Female"	"F"	"Minnesota"	"27"	141	2689958	5.2417
	"2011"	"2011"	"Female"	"F"	"Mississippi"	"28"	30	1531968	1.9583
	"2011"	"2011"	"Female"	"F"	"Missouri"	"29"	83	3066254	2.7069
	"2011"	"2011"	"Female"	"F"	"Montana"	"30"	30	496966	6.0366
	"2011"	"2011"	"Female"	"F"	"Nebraska"	"31"	43	927392	4.6367
	"2011"	"2011"	"Female"	"F"	"Nevada"	"32"	118	1348764	8.7488
	"2011"	"2011"	"Female"	"F"	"New Hampshire"	"33"	43	667341	6.4435
	"2011"	"2011"	"Female"	"F"	"New Jersey"	"34"	169	4520963	3.7381
	"2011"	"2011"	"Female"	"F"	"New Mexico"	"35"	132	1052114	12.5462
	"2011"	"2011"	"Female"	"F"	"New York"	"36"	329	10033393	3.2791
	"2011"	"2011"	"Female"	"F"	"North Carolina"	"37"	185	4952679	3.7354
	"2011"	"2011"	"Female"	"F"	"North Dakota"	"38"	29	337662	8.5885
	"2011"	"2011"	"Female"	"F"	"Ohio"	"39"	206	5905599	3.4882
	"2011"	"2011"	"Female"	"F"	"Oklahoma"	"40"	137	1913759	7.1587
	"2011"	"2011"	"Female"	"F"	"Oregon"	"41"	192	1955239	9.8198
	"2011"	"2011"	"Female"	"F"	"Pennsylvania"	"42"	173	6528324	2.6500
	"2011"	"2011"	"Female"	"F"	"Rhode Island"	"44"	32	543055	5.8926
	"2011"	"2011"	"Female"	"F"	"South Carolina"	"45"	79	2402602	3.2881
	"2011"	"2011"	"Female"	"F"	"South Dakota"	"46"	39	410905	9.4912
	"2011"	"2011"	"Female"	"F"	"Tennessee"	"47"	123	3282422	3.7472
	"2011"	"2011"	"Female"	"F"	"Texas"	"48"	407	12932239	3.1472
	"2011"	"2011"	"Female"	"F"	"Utah"	"49"	56	1401715	3.9951
	"2011"	"2011"	"Female"	"F"	"Vermont"	"50"	24	317581	7.5571
	"2011"	"2011"	"Female"	"F"	"Virginia"	"51"	137	4120439	3.3249
	"2011"	"2011"	"Female"	"F"	"Washington"	"53"	283	3420356	8.2740
	"2011"	"2011"	"Female"	"F"	"West Virginia"	"54"	36	940283	3.8286
	"2011"	"2011"	"Female"	"F"	"Wisconsin"	"55"	153	2875675	5.3205
	"2011"	"2011"	"Female"	"F"	"Wyoming"	"56"	30	278401	10.7758
	"2011"	"2011"	"Male"	"M"	"Alabama"	"01"	196	2329491	8.4139
	"2011"	"2011"	"Male"	"M"	"Alaska"	"02"	74	375192	19.7232
	"2011"	"2011"	"Male"	"M"	"Arizona"	"04"	721	3223871	22.3644
	"2011"	"2011"	"Male"	"M"	"Arkansas"	"05"	140	1442779	9.7035
	"2011"	"2011"	"Male"	"M"	"California"	"06"	3284	18748327	17.5162
	"2011"	"2011"	"Male"	"M"	"Colorado"	"08"	511	2567195	19.9050
	"2011"	"2011"	"Male"	"M"	"Connecticut"	"09"	139	1744816	7.9665
	"2011"	"2011"	"Male"	"M"	"Delaware"	"10"	50	439836	11.3679
	"2011"	"2011"	"Male"	"M"	"District of Columbia"	"11"	49	292221	16.7681
	"2011"	"2011"	"Male"	"M"	"Florida"	"12"	1317	9321376	14.1288
	"2011"	"2011"	"Male"	"M"	"Georgia"	"13"	454	4802807	9.4528
	"2011"	"2011"	"Male"	"M"	"Hawaii"	"15"	66	689805	9.5679
	"2011"	"2011"	"Male"	"M"	"Idaho"	"16"	118	793627	14.8684
	"2011"	"2011"	"Male"	"M"	"Illinois"	"17"	562	6314194	8.9006
	"2011"	"2011"	"Male"	"M"	"Indiana"	"18"	369	3206985	11.5061
	"2011"	"2011"	"Male"	"M"	"Iowa"	"19"	196	1517415	12.9167
	"2011"	"2011"	"Male"	"M"	"Kansas"	"20"	182	1425802	12.7647
	"2011"	"2011"	"Male"	"M"	"Kentucky"	"21"	223	2149874	10.3727
	"2011"	"2011"	"Male"	"M"	"Louisiana"	"22"	146	2238369	6.5226
	"2011"	"2011"	"Male"	"M"	"Maine"	"23"	89	650063	13.6910
	"2011"	"2011"	"Male"	"M"	"Maryland"	"24"	235	2820574	8.3316
	"2011"	"2011"	"Male"	"M"	"Massachusetts"	"25"	351	3189541	11.0047
	"2011"	"2011"	"Male"	"M"	"Michigan"	"26"	665	4845945	13.7228
	"2011"	"2011"	"Male"	"M"	"Minnesota"	"27"	308	2654903	11.6012
	"2011"	"2011"	"Male"	"M"	"Mississippi"	"28"	129	1446544	8.9178
	"2011"	"2011"	"Male"	"M"	"Missouri"	"29"	284	2944434	9.6453
	"2011"	"2011"	"Male"	"M"	"Montana"	"30"	109	501233	21.7464
	"2011"	"2011"	"Male"	"M"	"Nebraska"	"31"	87	915249	9.5056
	"2011"	"2011"	"Male"	"M"	"Nevada"	"32"	228	1374558	16.5872
	"2011"	"2011"	"Male"	"M"	"New Hampshire"	"33"	93	650853	14.2889
	"2011"	"2011"	"Male"	"M"	"New Jersey"	"34"	415	4300192	9.6507
	"2011"	"2011"	"Male"	"M"	"New Mexico"	"35"	350	1030110	33.9770
	"2011"	"2011"	"Male"	"M"	"New York"	"36"	985	9431804	10.4434
	"2011"	"2011"	"Male"	"M"	"North Carolina"	"37"	546	4703722	11.6078
	"2011"	"2011"	"Male"	"M"	"North Dakota"	"38"	69	346270	19.9266
	"2011"	"2011"	"Male"	"M"	"Ohio"	"39"	628	5639352	11.1360
	"2011"	"2011"	"Male"	"M"	"Oklahoma"	"40"	308	1877749	16.4026
	"2011"	"2011"	"Male"	"M"	"Oregon"	"41"	453	1916620	23.6354
	"2011"	"2011"	"Male"	"M"	"Pennsylvania"	"42"	579	6214562	9.3168
	"2011"	"2011"	"Male"	"M"	"Rhode Island"	"44"	98	508247	19.2820
	"2011"	"2011"	"Male"	"M"	"South Carolina"	"45"	325	2276628	14.2755
	"2011"	"2011"	"Male"	"M"	"South Dakota"	"46"	81	413177	19.6042
	"2011"	"2011"	"Male"	"M"	"Tennessee"	"47"	427	3120931	13.6818
	"2011"	"2011"	"Male"	"M"	"Texas"	"48"	1189	12742442	9.3310
