"Notes"	"Year"	"Year Code"	"Month"	"Month Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"2024 (provisional)"	"2024"	"Apr., 2024 (provisional)"	"2024/04"	"55-64 years"	"55-64"	"Female"	"F"	14	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Apr., 2024 (provisional)"	"2024/04"	"55-64 years"	"55-64"	"Male"	"M"	28	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Apr., 2024 (provisional)"	"2024/04"	"65-74 years"	"65-74"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Apr., 2024 (provisional)"	"2024/04"	"65-74 years"	"65-74"	"Male"	"M"	11	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"May, 2024 (provisional)"	"2024/05"	"35-44 years"	"35-44"	"Female"	"F"	13	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"May, 2024 (provisional)"	"2024/05"	"35-44 years"	"35-44"	"Male"	"M"	45	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"May, 2024 (provisional)"	"2024/05"	"45-54 years"	"45-54"	"Female"	"F"	13	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"May, 2024 (provisional)"	"2024/05"	"45-54 years"	"45-54"	"Male"	"M"	30	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"May, 2024 (provisional)"	"2024/05"	"55-64 years"	"55-64"	"Female"	"F"	10	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"May, 2024 (provisional)"	"2024/05"	"55-64 years"	"55-64"	"Male"	"M"	26	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"May, 2024 (provisional)"	"2024/05"	"65-74 years"	"65-74"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"May, 2024 (provisional)"	"2024/05"	"65-74 years"	"65-74"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Jun., 2024 (provisional)"	"2024/06"	"35-44 years"	"35-44"	"Female"	"F"	17	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Jun., 2024 (provisional)"	"2024/06"	"35-44 years"	"35-44"	"Male"	"M"	28	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Jun., 2024 (provisional)"	"2024/06"	"45-54 years"	"45-54"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Jun., 2024 (provisional)"	"2024/06"	"45-54 years"	"45-54"	"Male"	"M"	24	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Jun., 2024 (provisional)"	"2024/06"	"55-64 years"	"55-64"	"Female"	"F"	10	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Jun., 2024 (provisional)"	"2024/06"	"55-64 years"	"55-64"	"Male"	"M"	21	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Jun., 2024 (provisional)"	"2024/06"	"65-74 years"	"65-74"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Jun., 2024 (provisional)"	"2024/06"	"65-74 years"	"65-74"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Jul., 2024 (provisional)"	"2024/07"	"35-44 years"	"35-44"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Jul., 2024 (provisional)"	"2024/07"	"35-44 years"	"35-44"	"Male"	"M"	32	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Jul., 2024 (provisional)"	"2024/07"	"45-54 years"	"45-54"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Jul., 2024 (provisional)"	"2024/07"	"45-54 years"	"45-54"	"Male"	"M"	26	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Jul., 2024 (provisional)"	"2024/07"	"55-64 years"	"55-64"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Jul., 2024 (provisional)"	"2024/07"	"55-64 years"	"55-64"	"Male"	"M"	23	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Jul., 2024 (provisional)"	"2024/07"	"65-74 years"	"65-74"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Jul., 2024 (provisional)"	"2024/07"	"65-74 years"	"65-74"	"Male"	"M"	11	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Aug., 2024 (provisional)"	"2024/08"	"35-44 years"	"35-44"	"Female"	"F"	0	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Aug., 2024 (provisional)"	"2024/08"	"35-44 years"	"35-44"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Aug., 2024 (provisional)"	"2024/08"	"45-54 years"	"45-54"	"Female"	"F"	0	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Aug., 2024 (provisional)"	"2024/08"	"45-54 years"	"45-54"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Aug., 2024 (provisional)"	"2024/08"	"55-64 years"	"55-64"	"Female"	"F"	0	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Aug., 2024 (provisional)"	"2024/08"	"55-64 years"	"55-64"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Aug., 2024 (provisional)"	"2024/08"	"65-74 years"	"65-74"	"Female"	"F"	0	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Aug., 2024 (provisional)"	"2024/08"	"65-74 years"	"65-74"	"Male"	"M"	0	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Sep., 2024 (provisional)"	"2024/09"	"35-44 years"	"35-44"	"Female"	"F"	0	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Sep., 2024 (provisional)"	"2024/09"	"35-44 years"	"35-44"	"Male"	"M"	0	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Sep., 2024 (provisional)"	"2024/09"	"45-54 years"	"45-54"	"Female"	"F"	0	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Sep., 2024 (provisional)"	"2024/09"	"45-54 years"	"45-54"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Sep., 2024 (provisional)"	"2024/09"	"55-64 years"	"55-64"	"Female"	"F"	0	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Sep., 2024 (provisional)"	"2024/09"	"55-64 years"	"55-64"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Sep., 2024 (provisional)"	"2024/09"	"65-74 years"	"65-74"	"Female"	"F"	0	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Sep., 2024 (provisional)"	"2024/09"	"65-74 years"	"65-74"	"Male"	"M"	0	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Oct., 2024 (provisional)"	"2024/10"	"35-44 years"	"35-44"	"Female"	"F"	0	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Oct., 2024 (provisional)"	"2024/10"	"35-44 years"	"35-44"	"Male"	"M"	0	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Oct., 2024 (provisional)"	"2024/10"	"45-54 years"	"45-54"	"Female"	"F"	0	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Oct., 2024 (provisional)"	"2024/10"	"45-54 years"	"45-54"	"Male"	"M"	0	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Oct., 2024 (provisional)"	"2024/10"	"55-64 years"	"55-64"	"Female"	"F"	0	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Oct., 2024 (provisional)"	"2024/10"	"55-64 years"	"55-64"	"Male"	"M"	0	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Oct., 2024 (provisional)"	"2024/10"	"65-74 years"	"65-74"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Oct., 2024 (provisional)"	"2024/10"	"65-74 years"	"65-74"	"Male"	"M"	0	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Nov., 2024 (provisional)"	"2024/11"	"35-44 years"	"35-44"	"Female"	"F"	0	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Nov., 2024 (provisional)"	"2024/11"	"35-44 years"	"35-44"	"Male"	"M"	0	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Nov., 2024 (provisional)"	"2024/11"	"45-54 years"	"45-54"	"Female"	"F"	0	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Nov., 2024 (provisional)"	"2024/11"	"45-54 years"	"45-54"	"Male"	"M"	0	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Nov., 2024 (provisional)"	"2024/11"	"55-64 years"	"55-64"	"Female"	"F"	0	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Nov., 2024 (provisional)"	"2024/11"	"55-64 years"	"55-64"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Nov., 2024 (provisional)"	"2024/11"	"65-74 years"	"65-74"	"Female"	"F"	Suppressed	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Nov., 2024 (provisional)"	"2024/11"	"65-74 years"	"65-74"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Dec., 2024 (provisional)"	"2024/12"	"35-44 years"	"35-44"	"Female"	"F"	0	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Dec., 2024 (provisional)"	"2024/12"	"35-44 years"	"35-44"	"Male"	"M"	Suppressed	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Dec., 2024 (provisional)"	"2024/12"	"45-54 years"	"45-54"	"Female"	"F"	0	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Dec., 2024 (provisional)"	"2024/12"	"45-54 years"	"45-54"	"Male"	"M"	0	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Dec., 2024 (provisional)"	"2024/12"	"55-64 years"	"55-64"	"Female"	"F"	0	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Dec., 2024 (provisional)"	"2024/12"	"55-64 years"	"55-64"	"Male"	"M"	0	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Dec., 2024 (provisional)"	"2024/12"	"65-74 years"	"65-74"	"Female"	"F"	0	Not Applicable	Not Applicable
	"2024 (provisional)"	"2024"	"Dec., 2024 (provisional)"	"2024/12"	"65-74 years"	"65-74"	"Male"	"M"	0	Not Applicable	Not Applicable
